School,Physical Address,Street,City,State,ZipCode,Total Tuition In State,Tuition per Credit In State,In-state fees,Total Tuition Out of State,Tuition per Credit Out of State,Out-of-state fees,Total Grad Acct Completions (2019-2020),Total UnderGrad Acct Completions (2019-2020),Program Website,Degree Program Name,Modality,Program Degree Credits,Programmic Accrediation ,Grad Course Number,Name of Course,Description,Course Credits,Prerequisite,Core or Elective,Competencies
DeVry University-Florida,"2310 SW 145th Ave. Miramar, FL 33027",2310 SW 145th Ave. ,Miramar,Florida,33027,17072,776,480,,,,14,1,https://www.devry.edu/d/Keller_Catalog.pdf,MBA Accountancy ,Partially online,39,ACBSP,ACCT505,Managerial Accounting,"Managerial Accounting focuses on developing, interpreting and applying accounting information for managerial decision-making. The course stresses using financial information within organizations for understanding and analyzing activities and operations. Students learn linkages between accounting information and management planning through cost analysis (including activity-based costing), operational and capital budgeting, and performance measurement.",3,ACCT503 or ACCT504,Core,
DeVry University-Florida,"2310 SW 145th Ave. Miramar, FL 33027",2310 SW 145th Ave. ,Miramar,Florida,33027,17072,776,480,,,,14,1,https://www.devry.edu/d/Keller_Catalog.pdf,MBA Accountancy ,Partially online,39,ACBSP,ACCT550,Intermediate Accounting I,"This course deals with financial accounting practice and theory, including generally accepted accounting principles (GAAP); the conceptual framework; accounting information systems, including financial statement reporting and disclosures; the time value of money; cash controls; and accounting and reporting for cash, receivables, inventories and long-term assets.",3,ACCT505,Core,
DeVry University-Florida,"2310 SW 145th Ave. Miramar, FL 33027",2310 SW 145th Ave. ,Miramar,Florida,33027,17072,776,480,,,,14,1,https://www.devry.edu/d/Keller_Catalog.pdf,MBA Accountancy ,Partially online,39,ACBSP,ACCT551,Intermediate Accounting II,Intermediate Accounting II extends the coverage of ACCT550 to include investments; intangible assets; current and long-term liabilities; stockholders’ equity; contributed capital and retained earnings; dilutive securities; and earnings per share,3,ACCT550,Core,
Florida Atlantic University,"777 Glades Rd, Boca Raton, FL 33431",777 Glades Rd,Boca Raton,Florida,33431,5467,,1226,16695,,1226,218,283,https://www.fau.edu/academic/registrar/FAUcatalog/business.php#tacc,MS Accounting,Partially online,30,AACSB,ACG 6137,Financial Reporting and Accounting Concepts,Course covers conceptual and applied issues in financial accounting. Students learn to apply basic research skills in financial accounting with authoritative accounting literature. This course is not available to students who have completed ACG 3131 and 3141.,3,ACG 2021 or ACG 6027 ,Core,
Florida Atlantic University,"777 Glades Rd, Boca Raton, FL 33431",777 Glades Rd,Boca Raton,Florida,33431,5467,,1226,16695,,1226,218,283,https://www.fau.edu/academic/registrar/FAUcatalog/business.php#tacc,MS Accounting,Partially online,30,AACSB,ACG 6635,Auditing Theory and Practice,"A study of the role of audits in society, the regulations of the auditing profession, current issues in the profession, and the conduct of an attestation engagement. This course is not available to students who have completed ACG 4651.",3, ACG 4401 or ACG 6475 and ACG 3141 or ACG 6137,Core,
Florida Atlantic University,"777 Glades Rd, Boca Raton, FL 33431",777 Glades Rd,Boca Raton,Florida,33431,5467,,1226,16695,,1226,218,283,https://www.fau.edu/academic/registrar/FAUcatalog/business.php#tacc,MS Accounting,Partially online,30,AACSB,ACG 6347,Cost Accounting Theory and Practice,"Accounting topics for managers, including budgeting, performance measurement, cost analysis, balance scorecards, activity-based costing, and cost functions. This course is not available to students who have completed ACG 3341.",3,ACG 2021 or ACG 6027,Core,
Florida Atlantic University,"777 Glades Rd, Boca Raton, FL 33431",777 Glades Rd,Boca Raton,Florida,33431,5467,,1226,16695,,1226,218,283,https://www.fau.edu/academic/registrar/FAUcatalog/business.php#tacc,MS Accounting,Partially online,30,AACSB,GEB 6215,Communication Strategies for Business Professionals and Core-Course Follow-Up,Course links writing and speaking strategies to (1) critical thinking for problem analysis/solution and persuasive proposals and (2) research for decision making. Students submit papers and presentations from core courses. Grading: S/U,3,NONE,Core,
Florida Atlantic University,"777 Glades Rd, Boca Raton, FL 33431",777 Glades Rd,Boca Raton,Florida,33431,5467,,1226,16695,,1226,218,283,https://www.fau.edu/academic/registrar/FAUcatalog/business.php#tacc,MS Accounting,Partially online,30,AACSB,ACG 6135,Advanced Accounting Theory,Course covers conceptual and applied issues in financial accounting. Students learn to apply basic research skills in financial accounting with authoritative accounting literature. This course is not available to students who have completed ACG 3131 and 3141.,3,ACG 6137 or ACG 3141,Core,
Florida Atlantic University,"777 Glades Rd, Boca Raton, FL 33431",777 Glades Rd,Boca Raton,Florida,33431,5467,,1226,16695,,1226,218,283,https://www.fau.edu/academic/registrar/FAUcatalog/business.php#tacc,MS Accounting,Partially online,30,AACSB,ACG6138,Advanced Financial Reporting and Accounting Concepts,"Course is a study of advanced topics in financial reporting and accounting and focuses on complex corporate reporting issues. The course is not only a study of financial reporting and disclosure requirements, but also includes controversial and emerging practices.",3,ACG 3141 or ACG 6137,Core,
Florida Atlantic University,"777 Glades Rd, Boca Raton, FL 33431",777 Glades Rd,Boca Raton,Florida,33431,5467,,1226,16695,,1226,218,283,https://www.fau.edu/academic/registrar/FAUcatalog/business.php#tacc,MS Accounting,Partially online,30,AACSB,TAX 6025,Concepts of Federal Income Tax,"Analysis of the principles of the Federal Income Tax. The relationship among statutes, case law, Congressional committee reports, and administrative pronouncements is emphasized. A case approach is used",3,ACG 2021 OR ACG 6027,Core,
Florida Atlantic University,"777 Glades Rd, Boca Raton, FL 33431",777 Glades Rd,Boca Raton,Florida,33431,5467,,1226,16695,,1226,218,283,https://www.fau.edu/academic/registrar/FAUcatalog/business.php#tacc,MS Accounting,Partially online,30,AACSB,ACG 6475,Advanced Accounting Information Systems,"The study of computerized accounting information systems with emphasis on reporting objectives, management needs, transaction trails, documentation, security, internal controls, and the integration of accounting systems in the evaluation and selection of software. Systems analysis techniques are discussed using the systems development life cycle model.",3,ACG 2021 or ACG 6027,Core,
Florida Atlantic University,"777 Glades Rd, Boca Raton, FL 33431",777 Glades Rd,Boca Raton,Florida,33431,5467,,1226,16695,,1226,218,283,https://www.fau.edu/academic/registrar/FAUcatalog/business.php#tacc,MS Accounting,Partially online,30,AACSB,ACG 6655,Advanced Auditing Theory and Practice,"A study of the concepts, assumptions, standards, and issues related to contemporary auditing theory and practice",3,ACG 4651 or ACG 6635,Core,
Florida Atlantic University,"777 Glades Rd, Boca Raton, FL 33431",777 Glades Rd,Boca Raton,Florida,33431,5467,,1226,16695,,1226,218,283,https://www.fau.edu/academic/registrar/FAUcatalog/business.php#tacc,MS Taxation,Partially online,30,AACSB,ACG 6137,Financial Reporting and Accounting Concepts,Course covers conceptual and applied issues in financial accounting. Students learn to apply basic research skills in financial accounting with authoritative accounting literature. This course is not available to students who have completed ACG 3131 and 3141.,3,ACG 2021 or ACG 6027,Core,
Florida Atlantic University,"777 Glades Rd, Boca Raton, FL 33431",777 Glades Rd,Boca Raton,Florida,33431,5467,,1226,16695,,1226,218,283,https://www.fau.edu/academic/registrar/FAUcatalog/business.php#tacc,MS Taxation,Partially online,30,AACSB,GEB 6215,Communication Strategies for Business Professionals and Core-Course Follow-U,Course links writing and speaking strategies to (1) critical thinking for problem analysis/solution and persuasive proposals and (2) research for decision making. Students submit papers and presentations from core courses. Grading: S/U,3,NONE,Core,
Florida Atlantic University,"777 Glades Rd, Boca Raton, FL 33431",777 Glades Rd,Boca Raton,Florida,33431,5467,,1226,16695,,1226,218,283,https://www.fau.edu/academic/registrar/FAUcatalog/business.php#tacc,MS Taxation,Partially online,30,AACSB,TAX 6025,Concepts of Federal Income Tax,"Analysis of the principles of the Federal Income Tax. The relationship among statutes, case law, Congressional committee reports, and administrative pronouncements is emphasized. A case approach is used.",3,ACG 2021 or ACG 6027,Core,
Florida Atlantic University,"777 Glades Rd, Boca Raton, FL 33431",777 Glades Rd,Boca Raton,Florida,33431,5467,,1226,16695,,1226,218,283,https://www.fau.edu/academic/registrar/FAUcatalog/business.php#tacc,MS Taxation,Partially online,30,AACSB,TAX6065,Tax Research,"Methods of researching tax problems and practical exercises in the uses of research tools in locating, understanding, and interpreting source materials.",3,TAX 6025 or TAX 4001 / GEB 6215 AND TAX 6025,Core,
Florida Atlantic University,"777 Glades Rd, Boca Raton, FL 33431",777 Glades Rd,Boca Raton,Florida,33431,5467,,1226,16695,,1226,218,283,https://www.fau.edu/academic/registrar/FAUcatalog/business.php#tacc,MS Taxation,Partially online,30,AACSB,TAX 6105,Corporate Taxation,"Concepts and principles governing the Federal income taxation of corporations and their shareholders. The source and application of U.S. tax authority as it relates to the formation, operation and liquidation of a corporation. The S Corporation is explored as an alternative to the regular corporation and other modes of operation.",3,TAX 6025 ,Core,
